attributes.Good For.latenight,attributes.Parking.lot,business_id,categories,name,attributes.Price Range,review_count,state,full_address,city,stars,latitude,longitude,neighborhoods
,,NYSi8a4-NABF5X_nqOXG5g,"['Bars', 'Pubs', 'Nightlife', 'Fast Food', 'Sports Bars', 'Restaurants']",Chessers Inn,,4,EDH,"536 Gorgie Road
Midlothian
Edinburgh EH11 3AL",Edinburgh,3.5,55.9340783,-3.2445577,[]
FALSE,TRUE,nytd8aC5Y9et_iMCuas-vg,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",Streets of New York,2,20,AZ,"5031 N 44th St
Phoenix, AZ 85018",Phoenix,3,33.5108992,-111.9861,[]
FALSE,FALSE,nyUdKma0UUQMjqa6BaXVlg,"['Breakfast & Brunch', 'American (Traditional)', 'Delis', 'Restaurants']",Horseshoe Cafe,1,97,AZ,"207 E Wickenburg Way
Wickenburg, AZ 85390",Wickenburg,4,33.9696267,-112.7285642,[]
FALSE,TRUE,NYufiY89993XQ2uQ1VzP2Q,"['Fast Food', 'Mexican', 'Restaurants']",Chipotle Mexican Grill,1,74,NV,"7170 N Durango Rd
Ste 150
Centennial
Las Vegas, NV 89149",Las Vegas,3,36.2912405,-115.2874408,['Centennial']
TRUE,FALSE,NYuWw7DtbAe_CdI9XkFu2A,"['Soul Food', 'Fish & Chips', 'Moroccan', 'Restaurants']",K & T's Fish and Chicken,1,13,PA,"4521 Centre Ave
Oakland
Pittsburgh, PA 15213",Pittsburgh,3,40.4519297,-79.9525023,['Oakland']
FALSE,FALSE,NYwMTKUPCojSbzAucMCc1Q,"['Burgers', 'Cafes', 'Salad', 'Restaurants']",Hello Bistro,1,56,PA,"1922 E Carson St
South Side
Pittsburgh, PA 15203",Pittsburgh,3.5,40.428359,-79.978196,['South Side']
FALSE,,nYZk0VT8o9ZnFxO9mRLcfw,"['Bars', 'Nightlife', 'Canadian (New)', 'Restaurants']",L'Escale,2,3,QC,"400 Place Jacques-Cartier
Ville-Marie
montreal, QC H2Y 3W1",montreal,3,45.50734223,-73.55222695,['Ville-Marie']
,,nyzX1oIdWwwmJYpwXX2GKA,"['Fast Food', 'Mexican', 'Restaurants']",Julioberto's,2,6,AZ,"2855 W Cactus Rd
Phoenix, AZ 85029",Phoenix,2,33.5956893,-112.1204937,[]
FALSE,TRUE,Nz_AasmpsQ8MLSqhCTRVoA,"['Thai', 'Buffets', 'Restaurants']",Pink Pepper,2,124,AZ,"1941 W Guadalupe
Ste 105
Mesa, AZ 85202",Mesa,3,33.3628077,-111.8757857,[]
FALSE,TRUE,nz3trThEa_R5abP-nfyVlw,"['Bars', 'American (Traditional)', 'Nightlife', 'Lounges', 'Restaurants']",Red Label Bar & Lounge,1,21,NV,"332 W Sahara Ave
The Strip
Las Vegas, NV 89102",Las Vegas,3,36.1441633,-115.1618004,['The Strip']
FALSE,TRUE,nZ5li6yoc8BlqHNByaJ56g,"['Pizza', 'Restaurants']",LJ's Pizza Restaurant,1,16,AZ,"33 N Miller
Mesa, AZ 85203",Mesa,4.5,33.415971,-111.808496,[]
FALSE,FALSE,NZ7IwFnVz2t3nygNqTkCyg,"['Japanese', 'Restaurants']",Samurai Sam's,1,18,AZ,"4815 East Carefree Highway - # 112
Cave Creek, AZ 85331",Cave Creek,4,33.7976036,-111.9770795,[]
,,Nz7NGcbodsKfEc2GbfWSRw,"['Sandwiches', 'Restaurants']",Wolfits,1,12,EDH,"200 Rose St
New Town
Edinburgh EH2 4AZ",Edinburgh,4,55.9512934,-3.2050573,['New Town']
FALSE,TRUE,Nz7xujxxc2ydhqWgQDxFpQ,"['Sushi Bars', 'Japanese', 'Chinese', 'Restaurants']",Ondori Asian Kitchen,2,37,NV,"4500 W. Tropicana Ave
Las Vegas, NV 89103",Las Vegas,3.5,36.1027192,-115.201984,[]
FALSE,TRUE,nz97EGzppkXKU_4cFuDxOg,"['Thai', 'Chinese', 'Restaurants']",Amazing Wok,2,19,NC,"16049 Johnston Rd
Ballantyne
Charlotte, NC 28277",Charlotte,3.5,35.029324,-80.850153,['Ballantyne']
,,nzcQrPWp7CXxcy8UVDbr1g,"['Burgers', 'Fast Food', 'Restaurants']",Wendy's,,4,NC,"7720 Sossamon Ln NW
Concord, NC 28027",Concord,2,35.365041,-80.709321,[]
FALSE,TRUE,NzDd3ubqU4j2-5UB8hZdjw,"['Burgers', 'American (Traditional)', 'Restaurants']",Zipps Sports Grill,2,117,AZ,"4060 S Arizona Ave
Chandler, AZ 85248",Chandler,2.5,33.24609235,-111.8417561,[]
FALSE,FALSE,NZhs0BPQ79bV84trj5ECrA,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']",Firehouse Subs,1,19,AZ,"1735 W. Hunt Hwy
Ste 103
San Tan Valley, AZ 85143",San Tan Valley,4,33.1786139,-111.583135,[]
FALSE,TRUE,NzI4pAPrjlCkwcLgjseDtA,"['Pizza', 'Restaurants']",Chuck E Cheese's,2,30,AZ,"7012 E Hampton Ave
Mesa, AZ 85209",Mesa,2.5,33.39228363,-111.6798816,[]
FALSE,TRUE,nzJxNn-tKG7kw_zf7xaYbg,"['American (New)', 'Restaurants']",Top of the Rock,3,178,AZ,"2000 W Westcourt Way
Tempe, AZ 85282",Tempe,3.5,33.403826,-111.971658,[]
FALSE,FALSE,NzKKnQSExgMXy6uFsemzXg,"['Burgers', 'Fast Food', 'Restaurants']",McDonald's,1,4,QC,"6025 Chemin de la Côte-des-Neiges
Côte-des-Neiges
montreal, QC H3S 1Z9",montreal,4,45.5007414,-73.6311554,[u'C\xf4te-des-Neiges']
FALSE,FALSE,nZmmvY-noT5f3F6fVfjRsw,"['American (New)', 'Restaurants']",The Links Neighborhood Grill,2,3,AZ,"18823 N Country Club Pkwy
Peoria, AZ 85382",Peoria,4,33.652575,-112.244142,[]
TRUE,TRUE,NzmTnhKa17kZbuc-M0u41w,"['Italian', 'Pizza', 'Restaurants']",Barro's Pizza,1,54,AZ,"1880 S Alma School Rd
Chandler, AZ 85248",Chandler,3.5,33.2783982,-111.8594505,[]
FALSE,FALSE,nztzwmQUoE8nXSIqzfzGDA,"['American (Traditional)', 'Restaurants']",August Henry's City Saloon,2,86,PA,"946 Penn Ave
Downtown
Pittsburgh, PA 15222",Pittsburgh,3.5,40.4440164,-79.9962956,['Downtown']
FALSE,FALSE,NzUNtIOb7S2H1ymfp1gesA,"['Pizza', 'Restaurants']",Cicis,1,16,NC,"10900 University City Blvd
Ste 13-15
Charlotte, NC 28213",Charlotte,3.5,35.31438105,-80.70222706,[]
FALSE,FALSE,NZx8-l781_yegpZzze0SrQ,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",Pizza Hut,1,8,WI,"301 S Century Ave
Waunakee, WI 53597",Waunakee,2,43.1894733,-89.4630077,[]
FALSE,TRUE,nzyBqlbKBycOhTTZ9MVuhg,"['Burgers', 'Fast Food', 'Restaurants']",Five Guys Burgers and Fries,1,29,NC,"1605 Galleria Blvd
Ste 100
Arboretum
Charlotte, NC 28270",Charlotte,3.5,35.1351672,-80.7365654,['Arboretum']
FALSE,,O_b_4E3V2W4P3pXQO9NVEA,"['Breakfast & Brunch', 'Restaurants']",Ma Tante Quiche,2,5,QC,"2194 rue du Centre
Sud-Ouest
montreal, QC H3K 1J4",montreal,4.5,45.4806813,-73.5655599,['Sud-Ouest']
,TRUE,o_HVMHPQwnuJj7yqn_c5lg,"['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Restaurants', 'Fish & Chips']",Murphy's Tavern,1,5,WI,"3737 East Washington Ave
Mayfair Park
Madison, WI 53704",Madison,3,43.1177825,-89.3220736,['Mayfair Park']
FALSE,FALSE,O_HxmcRtxdJluerS2RYqtA,"['American (Traditional)', 'Restaurants']",Illini Union Ballroom Dining,1,8,IL,"1404 W Green St
Urbana, IL 61801",Urbana,3,40.110446,-88.2272864,[]
FALSE,FALSE,o_jm_d4Gpqubfo9AMUixCg,"['Japanese', 'Restaurants']",Oh Curry,1,144,NV,"5051 Stewart Ave
Ste 101
Sunrise
Las Vegas, NV 89110",Las Vegas,4.5,36.1659025,-115.063513,['Sunrise']
FALSE,FALSE,O-_kxBV_IYdKlG98iqjQjw,"['Bars', 'Restaurants', 'Nightlife', 'Tex-Mex']",Chili's,2,48,NV,"3743 S Las Vegas Blvd
Ste 201
The Strip
Las Vegas, NV 89109",Las Vegas,3,36.1065515,-115.1721097,['The Strip']
FALSE,FALSE,O_l_UGwA7-M9OSR2hMsViA,"['Chinese', 'Restaurants']",Nouilles Star,1,11,QC,"1871 Rue Sainte-Catherine Ouest
Ville-Marie
montreal, QC H3H 1M2",montreal,2.5,45.4928324,-73.5804409,['Ville-Marie']
FALSE,TRUE,O_Pu4mKGOqQVlmH07Zbnhg,"['American (Traditional)', 'Restaurants']",The Rodeside Grill,2,37,WI,"6317 Rostad Cir
Windsor, WI 53598",Windsor,3.5,43.193601,-89.339602,[]
FALSE,TRUE,o_w69y1M6pkKetd1w43i_w,"['Bars', 'Cocktail Bars', 'Nightlife', 'Italian', 'Pizza', 'Restaurants']",Brio Tuscan Grille,2,277,AZ,"2150 E Williams Field Rd
Ste 118
Gilbert, AZ 85295",Gilbert,4,33.30841649,-111.7432331,[]
FALSE,TRUE,O_wVKStXEt3rgZc6MjROqA,"['Chicken Wings', 'Restaurants']",ATL Wings,1,91,AZ,"3923 E Thomas Rd
Phoenix, AZ 85018",Phoenix,4.5,33.4798673,-111.9978264,[]
,FALSE,O_yKt5DVpzJ4ghvHegjwCA,"['Pizza', 'Restaurants']",Rosati's Pizza,1,11,AZ,"287 E Hunt Hwy
Ste 108
Queen Creek, AZ 85142",Queen Creek,2.5,33.16114,-111.562965,[]
FALSE,FALSE,O00-JlnF0TtbYb3i7xQ_ZA,"['Pizza', 'Restaurants']",Pizza Express,2,10,EDH,"80 Holyrood Road
Old Town
Edinburgh EH8 8AU",Edinburgh,3,55.9503546,-3.1777551,['Old Town']
FALSE,,o04jZ9Pqlo0363KStsoVIw,"['Italian', 'Pizza', 'Restaurants']",Pizzeria La Vita,2,5,BW,"Fisperweg 2
76344 Eggenstein-Leopoldshafen",Eggenstein-Leopoldshafen,2,49.0789,8.38203,[]
,,o0AplKb5Mn-FSs35nScn8g,"['Pizza', 'Restaurants']",Papa John's Pizza,2,3,NC,"1343 Sharon Rd W
Starmount
Charlotte, NC 28210",Charlotte,2.5,35.1195467,-80.879758,['Starmount']
FALSE,FALSE,o0eMi22c-6_uzQSkSOm1SA,"['Burgers', 'Restaurants']",Burger King,1,10,AZ,"2207 W Happy Valley Rd
Phoenix, AZ 85085",Phoenix,2,33.7127826,-112.1082007,[]
FALSE,FALSE,O0iBUP4b48U3HXLLjvwUkg,"['Fast Food', 'Restaurants']",Sonic Drive-In,1,23,AZ,"2050 S Arizona Ave
Chandler, AZ 85286",Chandler,2,33.27561873,-111.8422553,[]
FALSE,FALSE,o0JscnlNBXR1XeGWtcVqjg,"['Restaurants', 'Italian']",Cafe Trattoria Pane E Vino,3,3,QC,"212 Rue Saint-Jacques
Ville-Marie
montreal, QC H2Y 1L9",montreal,4,45.5039307,-73.5581462,['Ville-Marie']
FALSE,FALSE,O0kzMnnv9kgRu5WhuS7bLQ,"['Chinese', 'Restaurants']",Kwok Brasserie,2,4,EDH,"44 Ratcliffe Terrace
Marchmont
Edinburgh EH9 1ST",Edinburgh,4.5,55.9335105,-3.1781892,['Marchmont']
FALSE,FALSE,O0P_bFxfaMKge17576LMpw,"['Pizza', 'Restaurants']",Luca's Pizzeria,1,10,PA,"183 Butler St
Etna
Pittsburgh, PA 15223",Pittsburgh,3,40.4933558,-79.9485527,['Etna']
FALSE,,O0x6viSIaeRYNavz23yhxw,"['Brasseries', 'Restaurants']",Archibald Microbrasserie,2,23,QC,"Aeroport de Montreal
975 Boulevard Roméo-Vachon Nord
Saint-Laurent
Dorval, QC H4Y 1H1",Dorval,3,45.4578596,-73.7508919,['Saint-Laurent']
FALSE,TRUE,O0xL1GpKv35u8p26y8Ok6w,"['Bars', 'Salad', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']",Olive Garden Italian Restaurant,2,191,NV,"4400 E. Sunset Rd.
Henderson, NV 89014",Henderson,3.5,36.07144552,-115.0772289,[]
FALSE,TRUE,o0yF8l2oJcSjtMLE4S46hg,"['Hot Dogs', 'Pizza', 'Restaurants']",Pizza Forte,1,15,NV,"1301 W Sunset Blvd
Henderson, NV 89014",Henderson,3.5,36.0612766,-115.0414723,[]
FALSE,TRUE,o15PeOAUzpcCl8ngk0lMHw,"['Thai', 'Restaurants']",Thai House Restaurant,1,114,AZ,"1155 S Power Rd
Mesa, AZ 85206",Mesa,4,33.394607,-111.683508,[]
FALSE,TRUE,o1GIYYZJjM6nM03fQs_uEQ,"['Seafood', 'Restaurants']",Salt Cellar,3,349,AZ,"550 N Hayden Rd
Scottsdale, AZ 85257",Scottsdale,3.5,33.454286,-111.909405,[]
FALSE,TRUE,O1NBNVfXWmk3CvszAhOEoQ,"['Steakhouses', 'Argentine', 'Restaurants']",Rincon De Buenos Aires,2,186,NV,"5300 Spring Mountain Rd
Chinatown
Las Vegas, NV 89146",Las Vegas,4.5,36.1267101,-115.213915,['Chinatown']
FALSE,,O1tSroSISO8Xs8XfSr26Gw,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Eclipse Restaurant,2,10,QC,"Sheraton Montreal Airport Hotel
555 Boulevard McMillan
Dorval
Dorval, QC H9P 1B7",Dorval,2.5,45.453336,-73.741778,['Dorval']
FALSE,TRUE,O1TYO5fjsdBrRWascbR2QQ,"['Hot Dogs', 'Restaurants']",Jimmy's Hot Dogs,1,74,AZ,"4022 E Broadway Rd
Ste 101
Phoenix, AZ 85040",Phoenix,4.5,33.4080264,-111.9933855,[]
FALSE,FALSE,O-1vZsYfFEtLIxulecV9Fw,"['Food', 'Bubble Tea', 'Taiwanese', 'Restaurants']",I Tea Cafe,2,43,PA,"709 Bellefonte St
Shadyside
Pittsburgh, PA 15232",Pittsburgh,3.5,40.4521797,-79.934245,['Shadyside']
FALSE,TRUE,o1W6gwCqnJqvdCenLWz5GA,"['Soup', 'Mexican', 'Restaurants']",Gadzooks Enchiladas & Soup,1,533,AZ,"3313 N 7th St
Phoenix, AZ 85014",Phoenix,4,33.48618593,-112.06466,[]
FALSE,TRUE,O24JqSyuDtNr1AFQDzWnWA,"['Indian', 'Vegetarian', 'Pakistani', 'Restaurants']",Shalimar Restaurant,2,85,NV,"4001 S Decatur Blvd
Ste 31 & 32
Las Vegas, NV 89103",Las Vegas,3.5,36.11731625,-115.2085076,[]
FALSE,,o2BeeJmpf_J9EmC8HQoHRA,"['Food', 'Convenience Stores', 'American (New)', 'Cafes', 'Restaurants']",Crave Cafe,2,19,AZ,"Montelucia Resort & Spa
4949 E Lincoln Dr
Paradise Valley, AZ 85253",Paradise Valley,4,33.5286773,-111.9726515,[]
FALSE,TRUE,O2c6M8VB3m8tR7zE7khxmw,"['Burgers', 'Restaurants']",BT's Burger Joint,2,24,NC,"Promenade Shopping Center
I-485 & Providence Rd
Arboretum
Charlotte, NC 28277",Charlotte,3.5,35.08788871,-80.78384399,['Arboretum']
FALSE,FALSE,o2e_M8SqL6IJ9_Ih0yQkMA,"['Pizza', 'Restaurants']",Little Caesars,1,15,AZ,"711 E Broadway
Tempe, AZ 85282",Tempe,2,33.4072034,-111.927283,[]
FALSE,TRUE,o2lMv9uNugFgbOTcOSvhYQ,"['Mexican', 'Restaurants']",Charanda Mexican Grill & Cantina,2,63,SC,"1505 Carolina Place Dr
Fort Mill, SC 29708",Fort Mill,3,35.0339128,-80.9662389,[]
FALSE,TRUE,o2vKya6WSNcMNTxAcJsF1g,"['Seafood', 'Mexican', 'Restaurants']",El Pacifico Restaurante Y Pescaderia,2,26,AZ,"3311 N 16th St
Phoenix, AZ 85016",Phoenix,3.5,33.4862211,-112.047383,[]
FALSE,FALSE,o2z3R6rra1jwQk5vbxefDA,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']",Einstein Bros Bagels,1,10,NV,"University of Nevada
4505 Marland Pkwy Box 457001
University
Las Vegas, NV 89154",Las Vegas,2,36.11073247,-115.1413107,['University']
FALSE,,O2ZJBS7uqGA0kGDr3-VgGA,"['Fast Food', 'Chinese', 'Restaurants']",Panda Express,1,23,NV,"9795 W Charleston Blvd
Ste 103
Westside
Las Vegas, NV 89117",Las Vegas,3,36.163934,-115.310497,['Westside']
,TRUE,O30QxKh4GcvYsFbpr4u81A,"['Fast Food', 'Mexican', 'Restaurants']",Federicos,2,3,AZ,"8777 W Grand Ave
Peoria, AZ 85345",Peoria,3.5,33.5892015,-112.2470183,[]
TRUE,FALSE,O38pLbYGB02DtL-0NPSwsw,"['Pizza', 'Restaurants']",Restaurant Como Pizzeria,2,20,QC,"577 Boul Taschereau
La Prairie, QC J5R 1V4",La Prairie,4,45.411674,-73.492654,[]
FALSE,FALSE,o3AVHzQR-q8yx3inBelvXA,"['Food', 'Grocery', 'Sandwiches', 'Restaurants']",The Market,2,67,NV,"611 Fremont St
Downtown
Las Vegas, NV 89101",Las Vegas,3.5,36.168245,-115.13913,['Downtown']
FALSE,FALSE,O-3es2Ybg0x7gIXgPmCMcw,"['Cafes', 'Restaurants']",Cafe Nom De Plume,1,17,EDH,"60 Broughton St
New Town
Edinburgh EH1 3SA",Edinburgh,3.5,55.9587619,-3.1903916,['New Town']
TRUE,TRUE,o3TruOSgOwNgx08QosuWTw,"['Fast Food', 'Mexican', 'Restaurants']",Julioberto's,1,21,AZ,"2750 East Thomas Rd
Phoenix, AZ 85016",Phoenix,3.5,33.4805568,-112.0217728,[]
FALSE,FALSE,o3UxKDqQVZ_8mlO1eZ7JIg,"['American (Traditional)', 'Restaurants']",Park Cafe,2,138,AZ,"44 N Old Litchfield Rd
Litchfield Park, AZ 85340",Litchfield Park,4,33.4939612,-112.3581976,[]
FALSE,FALSE,o3zG1_BPxpcNAsbqDgCjjQ,"['Fast Food', 'Restaurants']",Chick-fil-A,1,9,NC,"10001 Rea Rd
Charlotte, NC 28277",Charlotte,3.5,35.033022,-80.80485,[]
FALSE,FALSE,O44eQVnZciZXU-nQaiKIPw,['Restaurants'],Döner Pizza Restaurant Memo,1,8,BW,"Jollystr. 1
76137 Karlsruhe",Karlsruhe,4,49.0009,8.39363,[]
FALSE,TRUE,o46H8M7GFOpphAWUO-Zx1Q,"['Seafood', 'Restaurants']",NC Tavern and Seafood Bar,1,23,NC,"8225 University City Blvd
University City
Charlotte, NC 28213",Charlotte,2.5,35.295133,-80.746474,['University City']
FALSE,FALSE,O49wgZil7BBGpEarvPg23w,"['Chinese', 'Restaurants']",Lai Lai Express,1,21,NC,"1607 Montford Dr
Ste E
South Park
Charlotte, NC 28209",Charlotte,3.5,35.171028,-80.849435,['South Park']
FALSE,FALSE,O4E5IXT6zVJ3VpbYHqxRug,"['Italian', 'Pizza', 'Salad', 'Restaurants']",Pizza Mia,1,39,AZ,"6005 N 43rd Ave
Phoenix, AZ 85019",Phoenix,4,33.52437397,-112.1499981,[]
FALSE,FALSE,O4ezPAZ9NLUYnigDekjz-Q,"['Burgers', 'Fast Food', 'Restaurants']",McDonald's,1,43,NV,"8556 Blue Diamond Rd
Southwest
Las Vegas, NV 89178",Las Vegas,1.5,36.02064156,-115.2780336,['Southwest']
FALSE,FALSE,o4FZTKyvNx4bxG1PprFY5w,"['Fast Food', 'Restaurants']",Jack-In-the Box Drive Thru,1,8,AZ,"4950 E Ray Rd
Phoenix, AZ 85044",Phoenix,1.5,33.320354,-111.9767043,[]
FALSE,TRUE,O4GznwWobGqx01DUlijgZA,"['Mexican', 'Restaurants']",Poliberto's Taco Shop,1,119,AZ,"1219 W Baseline Rd
Tempe, AZ 85282",Tempe,4,33.37799589,-111.9569621,[]
FALSE,TRUE,o4hO5zFadcsltKhbdmJlkA,"['Bars', 'Sports Bars', 'Nightlife', 'American (New)', 'Chicken Wings', 'Restaurants']",Native Grill & Wings,2,55,AZ,"457 South Watson Road
Buckeye, AZ 85326",Buckeye,2.5,33.38621,-112.570747,[]
FALSE,,o4hq3viC3_T8mAmZAtvx1A,['Restaurants'],Burger King,1,3,AZ,"620 E Carefree Hwy
Phoenix, AZ 85085",Phoenix,2.5,33.7998129,-112.0663198,[]
,,O4i7VuSvVXOoSjDXxnpOcQ,"['Steakhouses', 'Restaurants']",Town Restaurant,,3,NC,"710 W Trade St Unit 704
Third Ward
Charlotte, NC 28202",Charlotte,2.5,35.232204,-80.848589,['Third Ward']
FALSE,FALSE,O4KJNY-tD5EtXD3dCgG05A,"['Caribbean', 'Restaurants']",Tropical Delights,2,9,NC,"9211 N Tryon St
Ste 1
University City
Charlotte, NC 28262",Charlotte,3,35.312144,-80.745093,['University City']
FALSE,FALSE,o4p-jmVv0OSWpu3pH_neXA,"['Japanese', 'Restaurants']",Kame Omakase,4,22,NV,"7331 W. Lake Mead Blvd.
Ste 104
Las Vegas, NV 89128",Las Vegas,5,36.1947692,-115.2524715,[]
FALSE,TRUE,o4sPw8nO7GcNyKilWBgK_Q,"['Bars', 'Salad', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']",Olive Garden Italian Restaurant,2,105,AZ,"2501 W Happy Valley Rd
Phoenix, AZ 85085",Phoenix,3.5,33.7101008,-112.1124809,[]
FALSE,FALSE,o4zI9D9QiKTdRpeN0EQGYA,"['Seafood', 'Steakhouses', 'Restaurants']",Anthony's Prime Steak and Seafood,3,185,NV,"M Resort
12300 Las Vegas Blvd S
Henderson, NV 89044",Henderson,4,35.96493834,-115.1713407,[]
FALSE,FALSE,O5BaxsfXVo7kwX1YnjyvzA,"['Szechuan', 'Chinese', 'Restaurants']",Szechuan Express,2,40,NV,"4300 Spring Mountain Rd
Chinatown
Las Vegas, NV 89102",Las Vegas,4,36.12747138,-115.1978455,['Chinatown']
FALSE,TRUE,o5BugxMv-MoMFqBnebj7Ng,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",Kitchen Table,2,372,NV,"1716 W Horizon Ridge Pkwy
Ste 100
Henderson, NV 89012",Henderson,4,36.0118753,-115.0628743,[]
TRUE,FALSE,o5Me8uSqyUSm8U3aEMAbSA,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Growlers Pourhouse,2,161,NC,"3120 N Davidson St
NoDa
Charlotte, NC 28205",Charlotte,4,35.2468673,-80.8058408,['NoDa']
FALSE,FALSE,O5rT7T6nW-5mUHKeoi68qg,"['Spanish', 'Restaurants']",Malabar,2,144,NC,"214 N Tryon St
No 3
First Ward
Charlotte, NC 28202",Charlotte,4,35.227822,-80.8411478,['First Ward']
FALSE,,o5uBG_6FXrZOJkk_y_aFXw,"['Fast Food', 'Sandwiches', 'Restaurants']",Subway,1,5,AZ,"4939 W Ray Rd
Ste 8
Chandler, AZ 85226",Chandler,4.5,33.3185608,-111.9258046,[]
FALSE,FALSE,O5VCBh8Gb90H5flziDuFAA,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",Rum Runner,1,6,NV,"3050 E Desert Inn Rd
Eastside
Las Vegas, NV 89121",Las Vegas,5,36.13043872,-115.1076337,['Eastside']
FALSE,FALSE,O5Wbhz5jH4VL70WNsYEGnw,"['Restaurants', 'Italian']",Dolcetto & Co,2,77,QC,"151 Saint-Paul W
Ville-Marie
montreal, QC H2Y 1Z6",montreal,4,45.5034797,-73.5549591,['Ville-Marie']
FALSE,FALSE,o5Xu5zGBgL4jruUXudm2yQ,"['American (Traditional)', 'Pizza', 'Restaurants']",California Pizza Kitchen,2,185,NV,"6659 Las Vegas Blvd South
Bldg C1, Ste 100
Southeast
Las Vegas, NV 89119",Las Vegas,3.5,36.06814238,-115.1748173,['Southeast']
FALSE,TRUE,O6fEzyH0fRP7r8IbSnCgoA,"['Chinese', 'Restaurants']",Best Wok,1,31,NC,"1717 Sardis Rd N
Charlotte, NC 28270",Charlotte,4,35.140593,-80.7376132,[]
,,O6FsVEBmTz5K3iUcP2hh5g,"['Pizza', 'Restaurants']",Pizza Patron,,3,AZ,"6815-6915 N 19th Ave
Phoenix, AZ 85015",Phoenix,4.5,33.5373068,-112.0991435,[]
FALSE,FALSE,o6gRYTRJwZQXQIYfGNJQAw,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']",Jersey Mike's Subs,1,8,NC,"7309-21 E. Independence Blvd.
Eastland
Charlotte, NC 28227",Charlotte,3.5,35.1632249,-80.7380239,['Eastland']
FALSE,TRUE,o6Jla5xj5fXHGUnnojOGog,"['Pizza', 'Bars', 'Restaurants', 'Nightlife', 'Italian']",Angelias Italian Grille,2,11,PA,"1817 Mckees Rocks Rd
Mckees Rocks, PA 15136",Mckees Rocks,4,40.4688035,-80.0980401,[]
FALSE,,o6K1dLoVm6g9ThxQTd15hw,"['Food', 'Coffee & Tea', 'American (New)', 'Restaurants']",E2,2,12,AZ,"240 E Orange Mall
Tempe, AZ 85281",Tempe,3,33.4183576,-111.9357177,[]
FALSE,TRUE,O6MyV5uqwZabD5dKbT294Q,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",Northside Nathan's Pizza,2,146,NV,"7531 W Lake Mead Blvd
Ste 300
Las Vegas, NV 89128",Las Vegas,3.5,36.1956158,-115.2582758,[]
FALSE,TRUE,o6sEssczGvamVbyN0_D9Sw,"['Indian', 'Restaurants']",Copper,3,258,NC,"311 East Blvd
South End
Charlotte, NC 28203",Charlotte,3.5,35.210756,-80.855838,"['South End', 'Dilworth']"
,TRUE,O6UreI76IcM4JAyoUWERvw,"['Food', 'Desserts', 'Cafes', 'Mexican', 'Restaurants']",Antojos Your Way,1,6,AZ,"10720 W Indian School Road
Ste 73
Phoenix, AZ 85037",Phoenix,5,33.49415444,-112.2920152,[]
FALSE,TRUE,O6-ZPDz_W_NwkCyf3UoPiw,"['Food', 'Ice Cream & Frozen Yogurt', 'Mexican', 'Shaved Ice', 'Restaurants']",Oasis Raspados,1,11,AZ,"3202 E Greenway Rd
Ste 1279
Phoenix, AZ 85032",Phoenix,4,33.62763625,-112.0116502,[]
FALSE,,o732pR1XgXcCL4hnnippvw,"['Pizza', 'Restaurants']",Uncle Tony's Pizza,1,9,PA,"3285 W Liberty Ave
Dormont
Pittsburgh, PA 15216",Pittsburgh,4,40.3885213,-80.0424939,['Dormont']
,FALSE,o7g_nnsmO013TfuSfFyx6w,"['Fast Food', 'Restaurants']",Jack in the Box,1,9,AZ,"9021 N 59th Ave
Glendale, AZ 85302",Glendale,1,33.568391,-112.185901,[]
,FALSE,O7gAxbZxe6r2SSzDaA568w,"['Dive Bars', 'Bars', 'Beer Garden', 'Nightlife', 'Restaurants']",Stövchen,1,79,BW,"Waldstr. 54
76133 Karlsruhe",Karlsruhe,4,49.0073259,8.3927555,[]
FALSE,,O7QQ_ThdvSWx0lR3CTRLOA,"['Chinese', 'Restaurants']",Wongs To Go,1,8,AZ,"5219 S 7th St
Phoenix, AZ 85040",Phoenix,4.5,33.3988088,-112.0643413,[]
FALSE,TRUE,O7wbTu7MK4PM1ctRhtn-sw,"['Chicken Wings', 'Restaurants']",Wingstop,1,47,NC,"9211 N Tryon St
University City
Charlotte, NC 28262",Charlotte,3,35.31190981,-80.7446102,['University City']
FALSE,FALSE,o7wCVuIalf_WbMJ1oX6Dnw,"['Buffets', 'Restaurants']",Garden Buffet,2,241,NV,"South Point Hotel & Casino
9777 S Las Vegas Blvd
Southeast
Las Vegas, NV 89183",Las Vegas,2.5,36.01143871,-115.1749124,['Southeast']
,FALSE,O7WWyfIngvJzkurqHxt-zg,"['Restaurants', 'Italian']",Mille Stelle,,4,BW,"Moltkestr. 21
76344 Eggenstein-Leopoldshafen",Eggenstein-Leopoldshafen,4.5,49.0757,8.39335,[]
