Business_Id,Name,Price Range,Review Count,Stars,Cuisine,City
oGE8GPmBvHXQskP-m2cdLw,L'Etoile,4,195,4.5,American (New),Madison
OGHoao2aNCE7exz7mvyc8Q,Culture,2,9,3.5,American (New),Pittsburgh
oGIM59fzVVKLMA5tRSBDZA,Raja Fine Indian Cuisine,0,6,3.5,Indian,Waterloo
oGIrd1goDHNwhD04gjh52Q,Roberto's Taco Shop,1,24,4,Fast Food,LasVegas
oGLGmDK56HDJJ3-yvTruEA,Outback Steakhouse,2,86,3,Steakhouses,Phoenix
oglyxSZ0dqtrt8kUW3mHpw,Freddy's Frozen Custard & Steakburgers,2,51,4,Burgers,Phoenix
ogmvO1kLVPAGv8lbYjfamg,Sonic Drive-In,1,17,3,Fast Food,Phoenix
OgnHyXXqElaPgs7isOrdBQ,Cous Cous Mediterranean Cafe,2,197,3.5,Mediterranean,LasVegas
oGP7dQdk8PVUD5P6OsCfjA,L'O,2,3,3.5,Canadian (New),Montreal
OGRdRr9rjsXGChCsK7vfXw,Subway,1,15,2.5,Fast Food,Pittsburgh
oGwzYYdpLKH_d9T3af4-oQ,Dog Town Chili Dogs,1,6,3.5,Hot Dogs,Phoenix
OH48cGMt3vW1frpky7wF5A,Great Harvest Bread Co,1,23,4,Cafes,Pittsburgh
oHAaNWWZHAi95bCND1O_hQ,Stufrageous Stuffed Burgers,1,310,4.5,Burgers,Phoenix
oHdA-zwQ2k_RzDIa6JaclA,Sonny's Drive-In Limited,1,11,3.5,Burgers,Waterloo
OhfLXgr9cPtPEeHFXw3gMA,McDonald's,1,3,3,Burgers,Montreal
oHHojGVuTVtkR8PJsD1PQQ,Queen City Q,2,27,3,American (Traditional),Charlotte
oHIWHZQAO6N2QezzrGWpsw,Toro  Café  Bar  Tapas,2,27,4.5,Anonymous,Karlsruhe
OHlKIb5QnitJ0UBrDwKr0w,Cutting Board Filipino Gastropub,2,78,4,Anonymous,LasVegas
OhmRdo9XL2ZWtpt7ewvPAg,Subway,1,5,3.5,Fast Food,LasVegas
ohSrr1k5N7WFeQtsXQ3l2A,Brownie's Cafe,2,37,4.5,Breakfast & Brunch,Phoenix
OHsuvX4rmhnPvvRBb-QK7A,Baguette Cafe,1,847,4.5,Breakfast & Brunch,LasVegas
OhUHIehQOj2gHN40M9GRcg,Le Pourvoyeur,2,43,3.5,Breakfast & Brunch,Montreal
OhwF2JDqlYMZl5Rp3WRBog,Arby's,1,3,1.5,American (New),Pittsburgh
oHwPPRraQnUYD4SgCULO7A,Rincon Catracho,1,44,3.5,Anonymous,LasVegas
ohYiJtbID3GnMmIhej2-Pg,Bahía Centroamerica Restaurant,2,13,4,Mexican,LasVegas
oHZFkYbzmmx32UpRszHYHw,Wildflower Bread Company,0,3,4,Breakfast & Brunch,Phoenix
oI5S8WM1vfrLtFovylkguw,Zum Löwen,2,9,4.5,Anonymous,Karlsruhe
Oi7zNRROJa17Y1-IE7A4Gw,Amarone,3,25,4,Italian,Edinburgh
Oi8IOoJOEX9JZYK65fUrrA,Hambone's Pub,1,59,3.5,American (New),Pittsburgh
oi8kGXayDxQoHdBkfGaVXA,Cafe Mei,2,9,4,Cafes,Montreal
OI9IKxqIRoPbHq0F5zz6kw,Labo Culinaire Foodlab,2,17,4,Canadian (New),Montreal
OiCxoAIoBvEWxf7p1qVVmA,Sage,4,880,4,American (New),LasVegas
Oif-dEqMVS3ee_p5ZhYyqA,Village Inn,1,16,3.5,American (New),Phoenix
OIHO8wxs2uMuIesL8P81PA,Pizza Di Roma,0,11,3.5,Pizza,Pittsburgh
OIi18rS1Zr1--HbePROaKA,Café Touski,1,27,3.5,Coffee & Tea,Montreal
oIJYW6CGV3anvQE-SpofzA,Los Gemelos,1,107,3.5,Mexican,Madison
oiKmuqncs0uo9DAUWWTdjA,Essence and Herbs,3,62,4,Anonymous,LasVegas
oIkwj10HmUiognO68j7jOg,Kona Grill,2,223,3.5,American (Traditional),Phoenix
oiLe3lqMFaZtsSpRuIUChw,Las Glorias Grill,2,144,4,Mexican,Phoenix
OIL-eZX8d10jgWPLW-E7zA,Chubby's Pizza & Hoagies Northside,1,14,2.5,Pizza,Pittsburgh
OIMZrrL5kGyZ6W6J8xsyEw,Pizza Blitz,2,10,3.5,Pizza,Karlsruhe
OINX-uQz79nPPy1juhQipg,Burger King,1,4,2,Burgers,Charlotte
oinZM9-d2n5NvGuxvatDWA,Ray's Pizza,1,35,3.5,Pizza,Phoenix
OIPE8yU_DRt6ZN59CcMBFA,Rowdy BBQ,1,45,4,Barbeque,Pittsburgh
oItw_hRhH-FQjbXD-BR3Cg,Sandbar Mexican Grill,2,374,2.5,Mexican,Phoenix
oIU_awAiDThL0Xz0iGD5TA,Siam Terrace,2,145,4,Thai,Urbana-Champaign
oIwKhqTtHRebTW9jPiBTrw,Taco Bell,1,14,3,Fast Food,Phoenix
OiwT_vFrjfflUaFuMnwf2A,Ti-Mama,0,3,3.5,Anonymous,Montreal
oIXw9z-OuDlMDKUBPRny2w,Uncle Bear's Brewery,2,222,3.5,American (Traditional),Phoenix
oIZSTYYYxCMgkPQ6UhfaSg,Sonneneck,2,9,3,Greek,Karlsruhe
Oj79-vTnjQk_jLr6oNbT0Q,Chloe's Corner,1,181,4,Anonymous,Phoenix
oj8bMz76cKXQClpFTFNW9w,North Shore Deli,1,11,4.5,Anonymous,Pittsburgh
oJ96C5zZB5NBCxaCABv3sw,Champions Club,2,6,3.5,Anonymous,Pittsburgh
oJc_PmX4cvnOCsbcRahgug,kaiseki,2,10,4,Japanese,Karlsruhe
ojCJLdq4pLIvumBdEtxN_Q,La Salsita,1,12,3,Anonymous,Phoenix
OJcQbB0XVG7Rxm00_dV8vg,Crown Point Restaurant,2,33,3.5,American (Traditional),Charlotte
ojg5gz0RP0Gkb0yogcqA8Q,Grabbagreen,2,215,4,Vegetarian,Phoenix
OJG6XEdu2EB60r6OxLFsCg,Wholly Grill,1,83,4,Anonymous,Phoenix
OjH29mVdEr4SXOdp-eLGfQ,El Shuko,1,3,4.5,Anonymous,LasVegas
ojisz00vtmRfIA_9VrLBaA,Jason's Deli,1,31,4,Anonymous,LasVegas
ojjtPlnSmCX1zCzWL7JoNQ,Wildflower Bread Company,2,161,4,Breakfast & Brunch,Phoenix
ojlQtj_2W24-IZGqkBVsmg,KFC,1,9,2.5,Fast Food,Pittsburgh
OjNTZTZ6HYQghJN-3jmwnA,Black Angus Steakhouse,2,98,3.5,American (Traditional),Phoenix
OjrgRcLvYttRGQCew44cOQ,Tasty Crepes,1,178,4.5,Anonymous,LasVegas
ojUzLZogbt7rNnmSEm1Bdg,Bella Italia,2,37,3.5,Pizza,Edinburgh
oJwy0ELke7wS6WsztypYwQ,Union Pig & Chicken,2,377,3.5,Barbeque,Pittsburgh
OJXm13-eArnbUJLTL8SWBQ,Restaurant Jacques Cartier,2,3,3.5,Pizza,Montreal
OjzR6hUYasFReo0vhVn0-w,Teutonia Mannerchor,2,8,4.5,Anonymous,Pittsburgh
OK62swud0UWKwF3ivxHZNA,Little Caesar's Pizza,1,7,2,Pizza,LasVegas
Ok6n1zXuXVgrazcrmC_UKQ,Yu-Yu,2,342,4.5,Japanese,LasVegas
oKB4lnhs6_2bB1HQduLJYw,Du Parc Pizza,1,3,3.5,Pizza,Montreal
OkcK2_-VINAfvM10eRnGgA,Bea Taco Town,1,60,4,Mexican,Pittsburgh
OKdjyS0HA3D1reZrWo3t8Q,Hot Spot Diner,1,3,2,Anonymous,Phoenix
oKFY6XJzpgnU6-9hAADqtw,Nouveau Palais,2,53,4,Breakfast & Brunch,Montreal
oKGhW4Vb3CDiGfPQDNkpzw,Pizza Hut,1,18,3,Italian,Phoenix
oKHR5KmN30x130S-Ql_wzw,Restaurant Japote,1,11,4.5,Japanese,Montreal
okIe9wrzZuGa38O0WC3I9Q,Murphy's Law,2,75,3.5,Anonymous,Phoenix
okkYiecsFMXhZt9PQVxEgQ,IL Forno,2,95,3.5,Pizza,Phoenix
OkNhrobZUhpybZlpHAA_bQ,Azzip Pizza,1,25,4,Pizza,Urbana-Champaign
OkO7zRnvV2NQR5aPmbRZeA,Jimmy John's,1,36,3.5,Anonymous,Phoenix
oKPRY3pQ-G6gmcbfE0splw,Tavola Pizza,2,3,3.5,Pizza,Phoenix
OkPX0a9PUrhr6oNgE_FB_w,Burger King,1,4,2.5,Burgers,Charlotte
oKpZRrSqiqr5DzrYBlHfsw,Ye's Buffet,2,19,2.5,Sushi Bars,Waterloo
OkrQmezVphjEnYQg7ngAbA,Pizza Patron,1,4,2.5,Pizza,Phoenix
OK-v9HfG53SCFvZ4mn5IYQ,South Beach Food Court,2,18,2,Anonymous,LasVegas
oKWSszuFjEgpD-DE-FMHuw,Denny's,1,45,2.5,Breakfast & Brunch,LasVegas
OKxLFzP5SCbUEEuU09ZD5w,Welat Pizza,1,5,3.5,Pizza,Montreal
OKXu4LREh5xsUGxLVf5RRw,Eat'n Park Restaurant,1,27,3,American (Traditional),Pittsburgh
okZoXqIQ1V8wkn3vNjV3RA,Munch A Lunch,1,28,3.5,Anonymous,Phoenix
Ol2U3ingyNQENmVofvxW_Q,Subway,1,14,4,Fast Food,LasVegas
ol2UmjInB8oyHdyI8T2Siw,Lester's Deli Express,2,15,3,Anonymous,Montreal
OL6SSsa9D7Z4IQIPJ_EGJA,DJ's Taco Bar,1,279,4,Mexican,LasVegas
oL91dKGJxL7F1u9X-QKXiw,Merry Ann's Diner,1,31,3.5,Anonymous,Urbana-Champaign
OL9p2tme85Sd3d8mCiSOxw,Fox Sports Grill,2,27,2,American (Traditional),Phoenix
OLBk6rdLD_T91DQXk8s29A,Picadilly's Square Sandwiches & Sweets,2,4,3.5,Anonymous,Phoenix
OlCDunuMWqIFdhLitNy8dQ,Las Palmas Cafeteria,2,6,4.5,Anonymous,Montreal
OlDC1t2KjETIPq7N_I_4RQ,Jack Astor's Bar & Grill,2,7,4,Burgers,Montreal
OlfNWgSITIBffeLC5KWidA,Kyoto Bowl,1,28,2,Japanese,Phoenix
OLfw0Qw4FXO0MvdG5IhQPg,Joey's NY Pizza,2,72,3.5,Pizza,LasVegas
OlppG0j7Kdc4f93CdHeDtA,Garcia's,2,59,3,Mexican,Phoenix
OlpyplEJ_c_hFxyand_Wxw,Inchin Bamboo Garden,2,128,3,Asian Fusion,Phoenix
OlQKOg8uUpOMqp6-GwSgZQ,Resto Pub Bord'Eaux,2,5,4,Anonymous,Montreal
OlrVuIr9zOiarGWZxCpvkQ,Jet's Pizza,1,32,4,Pizza,Phoenix
olS4AXQTzT1OFx3wKAYv9Q,Peace N Hominy Q Shack,1,140,4.5,Burgers,Charlotte
OlsavX2ATv2RIkiFCm9eww,Woodland Creatures,2,24,3.5,Cafes,Edinburgh
OLSLqsB22pn5tXW08CnfIA,Restaurant Nerdings,0,4,4,Anonymous,Karlsruhe
OLV_KmtKkIcxs3QJIXk6gA,Qdoba Mexican Eats,1,26,3,Mexican,Madison
olwuTiAEEFgSYefWUcZWbQ,Archi's Thai Bistro,2,542,4,Thai,LasVegas
oly8HWl0MtuioFWKPINIFg,Cheddar's Scratch Kitchen,2,306,3.5,American (Traditional),Phoenix
olYdX2p1Wa_TafLHEobSOQ,Serrano's Mexican Restaurant,1,99,4.5,Mexican,LasVegas
oLYOGtdW5RxvaBiSdv3WCw,Einstein Bros Bagels,1,14,2.5,Anonymous,Phoenix
olZQbqi6WzDVOTsibScb6g,Fired Pie,1,27,3.5,Pizza,Phoenix
OM_tt_pJco4sa-QHAx7UMQ,Dominic's,2,14,3,Anonymous,Pittsburgh
om3qoz4MTGNn5JLXilys5Q,Kuhweide,1,5,4,Anonymous,Karlsruhe
OM9ScDvqwj6CTvvp3t4OWA,Salad and Go,1,48,4.5,Vegetarian,Phoenix
Omb-MB47jd6S6oUqGumnww,Diner 7,2,9,4,Burgers,Edinburgh
oMe9AQydEtcwqox2cS35KA,Don Tortaco Mexican Grill,1,33,3.5,Seafood,LasVegas
oMEwxzRcfSuO1jekYNljSw,Market Street Kitchen,2,151,3.5,Seafood,Phoenix
oMGhGXF_qCpM-eZSyfjOgw,Phoenix Pizza Festival,1,4,3.5,Pizza,Phoenix
OMGnNESTTvWQMWYOjaEhlg,Thao Sandwiches,1,30,3,Anonymous,Phoenix
OmJ283Un9mAbr_gc7v4N4A,Grilled Ave Teriyaki House,1,72,3.5,Korean,Phoenix
omJGLVceuW0CVtsTNGN6QQ,Life Cafe,2,4,3,Cafes,LasVegas
OMjskFVMEpwkYDdUtvFAmQ,China Bistro,2,46,4.5,Thai,LasVegas
oMpjrR6UCZgx7cq8CvmKsg,Pizza Stop,0,4,4,Pizza,Pittsburgh
omTo1e0fk0KIWIIZeha_gA,Nishikawa Ramen,2,62,3.5,Asian Fusion,Phoenix
oMtqDDzpMcFrQwHfeYc1iA,Dragon Bowl,1,95,4,Chinese,Phoenix
Omv_bTZIkD7luqjRHiIxnQ,Bangkok Square,2,3,3,Thai,Charlotte
omWFwLRqI3VTcM46L8-qaA,Noodles & Company,1,20,2.5,Anonymous,Madison
OMxNuGJsC0HlooL58tZDJA,Anthony's Gourmet Burgers & Brews,2,131,3.5,Burgers,LasVegas
oMycF1cQgR1UVkafXfof7A,Tortas El Guero,1,126,4.5,Mexican,Phoenix
On_3zLdujQdvDbBYUirNWw,Taggia,2,124,4,Italian,Phoenix
on3q8Ay4zrDam7gNsiqdKA,Copper Cactus Grill,1,4,3,American (New),Phoenix
oN4RW6zQn2JMlcWL7Ukqgw,A & M Pizza,1,44,3.5,Pizza,Phoenix
ON-DoD4En7AdUIXVhTG5hg,Nick's Cafe,1,7,3.5,American (Traditional),Charlotte
OnhYvrZGjvzGtq39fCcVlw,The Red Pot,2,85,4,Seafood,LasVegas
ONilNf02-KECSkrFucP0ww,Port of Subs,1,25,3.5,Anonymous,LasVegas
onItgedmKDLbI3JHOE5XTA,Noodle Pot,1,228,3.5,Chinese,LasVegas
onLmrFfGrkq7ZGGdwamAHw,Subway,2,5,2.5,Fast Food,Phoenix
OnqP2U6umbrB4DqXmwY9iA,Restaurant Arabesque,2,5,3,Middle Eastern,Montreal
OnsHdtmGsi7C7uzQWVzDkA,Barriques,1,35,4,Coffee & Tea,Madison
ONSmMyqe9_mAEAntoLzddw,Le Filet,3,67,4,Seafood,Montreal
ONV_6efcOjJBQczeqIqHPQ,Barros Pizza,1,39,3.5,Pizza,Phoenix
onv6-u283dEMVkFeAixYtw,Brevard Court Sundries,2,3,3,American (Traditional),Charlotte
onwUqByAIhtkyJsEITV5lQ,Vine Tavern & Eatery,1,89,3.5,American (Traditional),Phoenix
oNz3cvvHi6YsRAVcy270AQ,Papa Sammy's Pizza,2,19,5,Pizza,Charlotte
oNzew851SK5izb9Sku647w,Metro Sushi,2,11,4,Sushi Bars,Montreal
Oo7iPVeUYzYK5gEnOYOe6g,Pompette,0,4,5,Breakfast & Brunch,Montreal
oo7VmDn-qmEApGmZn2fRig,Twin Creeks,3,240,4,Seafood,LasVegas
oo8u4asvrGG-e2moWoZyCQ,Tostadas & Tacos,1,10,4.5,Mexican,LasVegas
ooa_e8Sg04wk6YdYTao_ow,Don Taco,1,19,4,Mexican,Montreal
ooCZVdPNGiL5_tAGJO7Uyw,Amir Mont Royal,2,8,4.5,Fast Food,Montreal
OoDf3KmK0-8NMJ2C0fb2iA,Jack in the Box,1,5,4.5,Fast Food,Phoenix
oOehX_l0odQc-tu81VUkIg,McCormick Qwik Chinese Restaurant,1,99,3.5,Vegetarian,Phoenix
OoflKXY2YUso9tlSjHKiqg,Taco Bell,1,6,3.5,Fast Food,LasVegas
OoHWabV-ym7_HWlHeXTsVA,Best of Philly,1,77,4,Anonymous,Phoenix
oOilrAp9o-tbqy2CtpOVTg,California Noodle House,2,66,3,Anonymous,LasVegas
OOn01IjZ2jbFi8GbfWUC4w,Romaine Empire,0,6,3.5,Seafood,LasVegas
oOnlLOvdn6PUnNzI2lsZ3w,Herbie West End,2,5,4,Coffee & Tea,Edinburgh
oOrqgxKCNuPwF3mlTBmgZw,Capriotti's Sandwich Shop,1,158,4,Anonymous,LasVegas
OOsoeJIwsfHyC8sFmJSPpA,The Commoner,2,254,3.5,American (New),Pittsburgh
oOuXQgnMTUOUZVnT503cDQ,Fisshu,2,33,3.5,Sushi Bars,Montreal
o-OV2LkJxpcCHmI_d4TZiQ,Oregano's Pizza Bistro,2,279,4,Italian,Phoenix
op3qcBUXDyQeCprFCzSY0w,Popeye's Chicken & Biscuit,1,17,2.5,Fast Food,LasVegas
opaPOg3l5fc5PtD0F5kscw,JB's Restaurant,1,9,3,Anonymous,Phoenix
OPbWf_Dwzqda9sGVHQHtJw,Taco Bell,1,11,2.5,Fast Food,Phoenix
opCB7X-WIu2uiyvg7zU5dw,Paparazzi,2,14,2.5,Cafes,Karlsruhe
OPckVDslcDH7v98nwtt5jw,portale 50,3,32,3.5,Italian,Karlsruhe
OPerRk8OSUiE8y0oB-NlQw,Gryo House,1,8,3.5,Middle Eastern,Phoenix
Opf78vhfwQmHjK7ayrSyvQ,Chicho's Restaurant,2,11,4.5,Anonymous,Montreal
OpFSTvYREcZZ1ScB250Lbg,Pizza Pronto,1,13,3,Burgers,Pittsburgh
OPGNBTFNDhtLUyDaxQwpJQ,Mughal Indian Restaurant & Takeaway,0,4,4.5,Indian,Edinburgh
oPH_GZyKw_QzPAV-TG0x1A,Lucky's Pizza,1,97,4,Pizza,Phoenix
oPhx1YGHyLmtl6sfo3Vr8A,Pedro's Mexican Restaurant,2,152,4,Mexican,Phoenix
oPih_hOIHG-vFLulwTEaOw,Tampopo Ramen,2,228,4,Japanese,Phoenix
OPKUjv6D5G46Lh2BHP20fA,The Old Pueblo Cafe,2,169,3.5,Mexican,Phoenix
oPsn2zSMchH0I4AuiiH5Qw,Willy Street Pub & Grill,1,19,3.5,American (Traditional),Madison
OPwd03sbVdACLrHInIHaUA,Hyderabadi Biryani House,2,70,3.5,Indian,Charlotte
OPwehEd2OdsXF8Jn9Tkhvg,Café Noir,1,17,2,Cafes,Montreal
opY0CzwLcuYFN9Ho9mI4Gg,Deli Italia,2,3,3.5,Anonymous,Edinburgh
Oq01QS2G1OvCsunccVSgxQ,Green Pepper,2,106,3.5,Korean,Pittsburgh
oQ3Wl5ZqvK2beXtS8KuJTw,Hook Fish & Chicken,0,7,3.5,Seafood,Pittsburgh
Oq4LxPXbKewaxgtnzYl1tg,Dagwoods Sandwichs Et Salades,1,7,4,Anonymous,Montreal
oq7mXtz0Klb_QlqBjmcdaw,Vogue Restaurant & Bar,2,10,2,Chinese,LasVegas
OqAJmCNvqBN83X3pP-oVjA,L'Assommoir Bernard,2,25,3.5,Mediterranean,Montreal
Oqb-MBYAmYUJLKwbwpQUEQ,Lazy Joe's Fish & Chips,2,241,3.5,Seafood,LasVegas
oQDbqLyk9y_TV5zLXiKmeQ,The Wild Vine Uncorked,2,102,3.5,Anonymous,Phoenix
OQEhO5aXQJe1KpiuVPG7qg,Charlie's Market Buffet at Decatur,2,11,2.5,Anonymous,LasVegas
OQFCVAIrw6eqtRhK3ZB0MA,Ryan's Bar,2,31,3.5,Cafes,Edinburgh
oQfCWtO5-fGTFrclqCJOwg,The Cracked Egg,2,381,4,Breakfast & Brunch,LasVegas
oQFOFDa4YYZDZ7tN3ILlyQ,PKWY Tavern,2,249,3,American (Traditional),LasVegas
OQGeybsxHdRWbPZ__BYVpQ,Qing Hua Chinatown,1,69,3.5,Chinese,Montreal
OQIDPNTLuOD8io9FoKKIKA,Auntie Lee's Chinese Kitchen,2,12,3,Chinese,Urbana-Champaign
OQiuH7p9g5il4A37ovvoag,Outback Steakhouse,2,47,3,Steakhouses,Madison
Oq-jDJAInZRF-wiHFIM1ww,Maestro SVP,3,61,4,Seafood,Montreal
OQKTY4Exk3HkmPsILENfYg,The Montauk,2,342,4,American (New),Phoenix
oqL1hS934CyZc3msupQNRA,Jocks & Jills Sports Grille,2,88,3,American (Traditional),Charlotte
Oqm8u_eI_LVXOMAJ4wzP9g,Heart and Soul Cafe,2,191,4,American (New),Phoenix
oQnEBD0vu7XjJpofArA5aw,Maggiano's Little Italy,2,217,4,Italian,Charlotte
OQo3RDPCXUo9YVb8KV-lBg,Ono Hawaiian BBQ,2,36,3.5,Hawaiian,Phoenix
oqOaEEMIAAjoJTWTMzgH7g,Napoli Pizzeria,2,289,3,Pizza,LasVegas
oQOo1rebP4bieLEEoVHbQg,Tin Tin,2,165,3,Asian Fusion,Charlotte
oqQvCiG9FDbIdr6M4yen5A,NYPD Pizza,2,105,3.5,Pizza,Phoenix
OqRD-pLL7JNyYvmbcNmaDQ,Ah-So Sushi & Steak,2,114,3,Steakhouses,Phoenix
OQRHBDfc9EwjONhRa-n3mw,CO,2,138,3.5,Korean,Charlotte
OqTR1jiPNhhKvs9yeozFvQ,Café Larue & Fils,1,8,5,Cafes,Montreal
oQwIeE-H9LnzdxAA5gNuZw,American Burger,1,13,3.5,Burgers,Charlotte
oQyPc8P4hx3gdH9iVHLmZw,Dickey's Barbecue Pit,2,104,3.5,Barbeque,LasVegas
OqZhUPDGmzu_k8jiyEhX6g,Raising Cane's,1,13,4,American (Traditional),Phoenix
oqZPXoenkQvAKQJ2pDCo0A,Julio G's Tatum,2,87,3.5,Mexican,Phoenix
oR8DWu4orNyi1NGbWig-cA,Tacos Los Toritos,1,19,4,Mexican,LasVegas
oR8R39yGJQTRYEPAoJagrg,Savor Cafe & Catering,2,122,4,Burgers,Charlotte
OraAjmJ4wy52VezIR5czKg,Transfers Cafe,1,3,4,Cafes,Waterloo
ORbDFcH_mvupg_uQ2LeZ2g,Restaurant India's Oven,2,9,4,Indian,Montreal
oRBjx-PI5sKPA2AT312GjA,Barrett,1,3,3,Anonymous,Phoenix
orcw_hkqMSQr4hlS9hEBBg,Place Tevere,1,3,4,Italian,Montreal
oRdXlz5pAcGUJ4snYzUbAw,Chambre à Part,3,13,4.5,French,Montreal
OreqUicD2AP5QW2HblqRoQ,Black Angus Steakhouse,2,46,3,American (Traditional),Phoenix
orGRPvQADIXQ3B5g-os7Mg,Broughton Delicatessen and Café,2,32,4,Breakfast & Brunch,Edinburgh
oRju12xA-ucMzikBRqd0Ig,Cari masala,2,6,3,Indian,Montreal
ORoou_hjXwoNgmZe2FgjjA,Sumo Sushi & Grill,2,29,4.5,Sushi Bars,Phoenix
ORPFMdzXiIhxATWTJc2-4w,Panda Express,1,27,2.5,Fast Food,Phoenix
oRqBAYtcBYZHXA7G8FlPaA,Willows Restaurant,2,24,3.5,American (Traditional),Phoenix
orR3vRXIdRMPlrz9_KH52w,Starbucks,1,14,3,Coffee & Tea,LasVegas
OrroVLyLtuKJGA3RJoLesw,Farmer Boys,1,120,3,Burgers,LasVegas
orRtROuWoOZWKdfgzgFXJA,Xanadu Chinese Restaurant,2,6,4,Chinese,Edinburgh
orSTWbtbOqL1xsFIHclpcw,Wok Cafe,2,18,2,Chinese,Montreal
OrTArReTvdVxEKBAxsz3Ww,KFC,1,17,2,Fast Food,LasVegas
ORTRrw3ClZ0Ld0LgY1H_5g,Eat'n Park Restaurant,1,21,3.5,Fast Food,Pittsburgh
orUFgCDq1ussIF89g6piIA,Pho Van,1,129,3.5,Vietnamese,Pittsburgh
oRuZ0qjAF2bDEzXW-80CPg,Don Tortaco,1,43,3,Fast Food,LasVegas
OrwnIUTkAWueo46g7MM54Q,China Imbiss Panda,1,6,5,Fast Food,Karlsruhe
oRwWdpARqCjam6k_za8wOA,LV Bistro,2,11,2.5,American (Traditional),Phoenix
OrXzZB0M0DbPXx3F_X6GkA,Hacker's Grill,1,27,3.5,American (Traditional),Phoenix
ORyqWl-cCw1NgfMr4NHPxw,Applewood Smoke Burger Company,2,44,4.5,Burgers,Pittsburgh
OS1fGOcx_Erie5gujWIFNQ,China House II,1,4,3,Chinese,Pittsburgh
O-s2pyewnZXyyxBAfka7-A,Corporate Cafe,1,7,4,Greek,Phoenix
OS3VOCuv0SkuWyjsziwj1Q,McDonald's,1,17,2,Burgers,LasVegas
oS8MRbCJcOVFUAqORLL9BA,Panda Express,1,7,3,Fast Food,LasVegas
OsbNbrhhQldQYjj-DS91mA,Jack in the Box,1,5,4,Fast Food,LasVegas
oSca4JC5kYHPr1Mhs6ZASw,Good Food on Montford,2,415,4.5,American (New),Charlotte
OsCUe1MEaHl4mB4O55WwOw,Kaza Maza,2,69,4,Middle Eastern,Montreal
osDpkzrbZr_CgvMk4hyHog,Wingstop,2,18,4,Chicken Wings,Phoenix
OsgWuk4uuCPCthUsGZKBDA,Domino's Pizza,0,3,1.5,Pizza,Montreal
osiL6cuAN5qkWKGjSi0lbw,Café Du Nouveau Monde,3,10,4.5,Anonymous,Montreal
oSKT5oZX1NWYaHwOWL5lag,Ichi Ban Japanese Restaurant & Sushi,2,62,3,Sushi Bars,Phoenix
osL5Wr3BIoxS_HjILY-j8A,Madisons NY Grill & Bar,3,7,3.5,Canadian (New),Montreal
OSL98Keoc2FSNx4a3ge5Uw,US Egg,2,271,4,Breakfast & Brunch,Phoenix
OS-lEge1e3B_uKyA0mhhpg,Wendy's,1,7,2.5,Burgers,Phoenix
OSLkuwNmT-bAXWx_T-SbUg,Bäckerei-Konditorei Visel,0,3,4.5,Cafes,Karlsruhe
OsMRIq2-M9jMVVPFiqp4sA,800 Degrees,2,352,3.5,Pizza,LasVegas
OsnMkHS9f5NUm6_x3pCBkQ,Olive Garden Italian Restaurant,2,78,3.5,Italian,Phoenix
OsNORlL36i6ucMO9EEhNoA,tartufo bianco,3,4,4.5,Italian,Karlsruhe
oSO3c2zJAuvx01oNQQisJg,PT'S,2,11,2.5,American (Traditional),LasVegas
osrG5x3grwQmQcvWgUdySw,1 Brothers Pizza,1,41,4,Pizza,Phoenix
osRjWkwWMyLfNdaZAXmpCA,Bentto Rock 1,1,14,3.5,Japanese,LasVegas
oss24qxBNJgddr50z4WyOw,Plaza Bonita,2,26,3,Mexican,Phoenix
OsSzOLKcTbL00f2TQb12cQ,Tana Ethiopian Cuisine,2,87,4,Anonymous,Pittsburgh
Ot2V32qs29dHwgizgwW40g,Pannizza,1,7,4.5,Pizza,Montreal
OT3yVpDrDVITDCIYox8d9A,Buon Giorno Cafe,2,6,3.5,Italian,Pittsburgh
ot4Of_A9onKHoVt4XU7v5g,Sonic Drive-In,1,9,2,American (Traditional),Phoenix
oT4PkHtZTuoOwhGbMjdpbw,Kimmyz Tatum Point,2,22,4,American (Traditional),Phoenix
Ot8ZYcmDZIbUeoGiU6XtaQ,The Brown Bag,1,115,4.5,Breakfast & Brunch,Phoenix
OT9beQMl26vCW2WQF5Ft5w,The Fiddle & Firkin,0,6,4.5,American (Traditional),Waterloo
otcGBl0p5cTCfSOr6O7PCg,Metro Pizza,1,67,3.5,Italian,LasVegas
OTdp9A_3CzYhO9FDOlu-Sw,Food Court at Fashion Show Mall,2,35,2.5,Anonymous,LasVegas
oTIVPCW7ca5xjAJsB6oXJw,new siam,2,5,3,Thai,Karlsruhe
oTKHFsKtwOX73EiO5iDLgQ,Black Fig Coffee & Bistro,1,16,3,Cafes,Phoenix
OTLjL30hVZtZYqEmkDm9wQ,Carl's Jr.,1,13,3,Fast Food,LasVegas
oTopK1eMDZp0cOBmu9cn8g,Chez Ping,2,6,3,Dim Sum,Montreal
OTq55xUFMOz13DAi9D0_rw,Iron Chef,2,247,4,Sushi Bars,Phoenix
otsfV9Jviw6Q56KYrFo2Dg,8 Fortune Cusine,1,18,3,Chinese,Phoenix
OtvGo6YO8QmaqvaHhYLz8Q,Pho Xua,0,3,4.5,Vietnamese,Montreal
Ou21lwEBBlUNG3JRAFWFAA,Takamatsu,2,169,3.5,Korean,Phoenix
Ou5Moz82ivJ6-UUsNuy1Wg,Great American Grill,2,5,2.5,American (Traditional),Phoenix
