Business_id,Name,City,Price Range,Review Count,Stars,Cuisine
JGO4o4rIh3CYGhJVmace2Q,Naf Naf Grill,Madison,1,35,3.5,Middle Eastern
JGOlhdxTu6jqLIYp7rI8_w,Café Souvenir,Outremont,2,24,4,Cafes
JgpKLikZPbbXYPtILy3-wg,Las Pupusas Restaurant,Las Vegas,1,68,3.5,Mexican
JgR9549t1KZJMFPgTtSCbA,Souper Salad Restaurant,Phoenix,1,51,3,Anonymous
JGTPb06Ix_v7uq3HADzq8w,Chipotle Mexican Grill,Glendale,1,56,3.5,Fast Food
jGU7WGOM2qUHofLKZAFAIg,Noodles & Company,Monona,1,14,2.5,Anonymous
jgUtE_lFxqhMcG4ubWCQLg,The Nile Valley Cafe,Edinburgh,2,30,4.5,Coffee & Tea
jgWAgT7LWPTf5wju9Q-kiw,Chou's Kitchen,Chandler,1,263,4,Chinese
JGYVCt9sza6SSsrT-VTepg,Das Bier,montreal,1,7,3.5,Anonymous
jh1Ta5U4fk7OQ3AZVo9ihQ,Cafe At the Lofts,Pittsburgh,2,8,3.5,Anonymous
jh7S78tc9oXCDjAjP_OrLw,India Palace,Las Vegas,2,587,4,Indian
Jh-8r-RwvkRs80HP_q6DYA,Bagel Factory,Pittsburgh,1,79,3,Anonymous
jHAfKpTlY1LdpM_QgJO2yQ,Cheesecake Factory,Charlotte,2,36,3.5,Steakhouses
JHanuNBM8J4B6RakfRLgFg,Buffalo Wild Wings,Scottsdale,2,96,3,American (Traditional)
JHbxhUyoo4iJ2jOHdxycTQ,Timbers - Novat,Las Vegas,2,38,3.5,American (Traditional)
JhEA8qHfNmIh8c6OHXnaYA,Hooters,Champaign,2,25,2.5,American (Traditional)
JhfNoSE1DA0tPr3R1MwE8w,Beauty & Essex,Las Vegas,3,83,4,American (New)
JHFsQMb6fMZrcdSXPfG0eA,Mexx32,Phoenix,2,133,4.5,Mexican
JhH4P9pOcVpqQRtpQvCPWQ,Asian Wok,Las Vegas,2,103,4,Asian Fusion
jhIlYwE10N_FZwRxoJXHLQ,Fanny's Bistro & Deli,Henderson,1,40,4.5,Italian
jHKDvvi4ATV_4mpz3HRrBA,Carvalho's Brazilian Kitchen,Scottsdale,2,143,4.5,Steakhouses
jHLQJg-v7YXiXT11OQSqCg,Taco Bell,Las Vegas,1,12,2.5,Fast Food
JHMectT6vWTg1eAZiAe25g,Henhouse Cafe,Gilbert,1,122,4,Breakfast & Brunch
JHp5mJvYe6UtM_QsklR-iw,Peter Piper Pizza,Scottsdale,2,14,3,Pizza
JHP9Mo5ob7JU9rpvXIneEQ,Pizza Hut,Las Vegas,2,20,2.5,Pizza
JHsKoE_h7tr-6Dubkp--ZA,Sakura,montreal,3,9,3,Japanese
jHte0SjUldZeDDZ5py0ZhA,Pizza Hut,Phoenix,1,28,1.5,Italian
JHUcIssf3crggsVxfQ8q8w,Popeyes,Phoenix,1,54,3,Breakfast & Brunch
jhueFaKvZRJm7_hTzJqCNg,Nekter Juice Bar,Las Vegas,2,28,4.5,Anonymous
JhupPnWfNlMJivnWB5druA,AZ 88,Scottsdale,2,543,4,American (Traditional)
JHZcnZmlw_yFMMabtVh8cA,Fiesta Jalisco,Charlotte,1,4,3,Mexican
J-hZO4fV650kAlvkqq079Q,Fàme Caffe,Phoenix,2,190,4.5,Coffee & Tea
ji0VxQpFQvzzYMy9fY5fvw,Sarku Japan,Pineville,1,5,3,Anonymous
Ji36lSoDqks-4sEr6wn1jg,Crust! Cafe and Pizzeria,Pittsburgh,2,26,4,Pizza
jI3vAkTVqyOMN0OSABIe0Q,Sal's Pizza,Henderson,1,57,4,Pizza
Ji5c-g0GkxRHmBUDAaWzoQ,P.F. Chang's,Charlotte,2,139,3,Asian Fusion
jICAZqd25tqWiOdErWgufA,Pavarotti,Karlsruhe,2,7,4.5,Italian
JId49VgiWOS30qK7tn3JXw,Dive Bar & Grill,Pittsburgh,2,76,4,American (Traditional)
JIDomCi5MbWGcKPtknFZvg,The Lunch Lounge,Phoenix,1,55,4.5,Breakfast & Brunch
JId-omv3reUpFcL0dhhegQ,Bojangles' Famous Chicken 'n Biscuits,Charlotte,1,20,4,Fast Food
JiK1wCmysWzYiMf6FpoHtw,Ichiban,Edinburgh,0,3,3.5,Asian Fusion
JiLK9QPjd53pOBEAaY83lw,Thai House,Scottsdale,1,285,4,Thai
JImJictLIE48_O1z-l2TGw,Wagon Yard,Phoenix,1,65,3.5,American (Traditional)
JImYKJHgbLvw-1SqmnzMig,Maté Latte,montreal,2,32,4.5,Coffee & Tea
jIOJ_07iD0KJj8SUyVZl1Q,The Sicilian Restaurant,Edinburgh,2,3,3.5,Italian
JiQrxLpNZwduntKSV_D04Q,Brazwells Premium Pub,Charlotte,2,90,3.5,American (New)
jiS9KmggI7h64pKr1lRlXQ,Windy City Beefs N Pizza,Las Vegas,1,315,4,Hot Dogs
JIuHb_asyUKq5n0MJDQCfQ,Fruits and Roots,Las Vegas,2,136,4.5,Anonymous
JIUlJaFzsBpQ1e5QpILOhw,Hambone Sports Bar and Grill,Mesa,1,23,4,American (Traditional)
JivkeYYIadbBfjuqzAMjyA,Tratto,Phoenix,2,23,4.5,Pizza
jiWAo2z_seY5pQwhzrJiYA,EVO,Scottsdale,2,403,4,Italian
JiWGjXYrq4ehNeRhKSZqcw,Thai Hana,Pittsburgh,2,92,3.5,Thai
JJ2bjlV6n46-1I4_aFq94w,Panda Express,Boulder City,1,9,3,Fast Food
Jj7bcQ6NDfKoz4TXwvYfMg,Fuddruckers,Phoenix,2,60,3.5,Burgers
JJ9uHl8w1IbCFysmby5WWg,Il Fornetto,Lachine,3,14,4,Italian
jJanldW6yrcpJrA0-NqANQ,Restaurant Chez Nick,Westmount,2,10,3.5,Breakfast & Brunch
jjChNLJnXbtPlxJW3hVi5A,KFC,Las Vegas,1,25,2,Fast Food
Jje3kP5CNasYDSpH0NPRGQ,NYPD Pizza,Avondale,2,129,4,Pizza
jJEHazRezWFJXP8yi7iV-A,Ciros Tacos,Phoenix,1,4,3.5,Mexican
jjEzmZFEbX-1KxofKdlzcQ,Caffe Napoletana,montreal,2,3,5,Cafes
JJFoeKZXgi2_LeECDMkkoQ,Tip Top Tavern,Madison,2,62,4,American (New)
jJfTh2O3M2Q716akd9Dr9w,The Saloon of Mt. Lebanon,Pittsburgh,1,42,3,American (Traditional)
JJg_QP3V16k5pQwhQg2oPQ,Restaurant Da Lillo,montreal,2,15,4.5,Pizza
JJGkhOmfOFamPbCAaRKPPw,Paradise Bakery,Phoenix,1,57,3,Breakfast & Brunch
JJGXKioif0VUYrVPx7V_SQ,Nanny's,Las Vegas,1,68,4.5,Breakfast & Brunch
jJhNOhuGpIsJX5SEUFFWYQ,Ted's Hot Dogs,Tempe,1,499,4,Burgers
jJJRYzEylibIkck8qOUNrg,Krazy Buffet,Las Vegas,2,133,3,Chinese
jj-K19oswZARMwCQK-b37A,Rumbi Island Grill,Chandler,1,86,4,Hawaiian
jj-kJwdz2WtslaRqsU5r4Q,Bowl To Go,Chandler,2,22,4,Vietnamese
jJlOPkv4Xl6vxNzr51fnYw,Saigon Pho & Seafood,Chandler,1,304,4,Vietnamese
JjLy3f1LyaE9ayRK18XQRg,Inde Fusion,Scottsdale,2,26,4,Asian Fusion
jjs3hjwVrZt4aMvaVjq5wg,Rossi's Pizza,Monona,1,40,4,Pizza
jjXfxQshm1hT6cPsAPENKA,Le pétrin fou,montreal,1,7,4.5,Cafes
JjyrgALoDYQdUcoju_vCCA,Domino's Pizza,Las Vegas,1,19,1.5,Pizza
JjzmoWPmq2gkLdbDbpz1vw,Bâton Rouge Steakhouse & Bar,Dollard-Des-Ormeaux,2,13,3,Seafood
JjZtTIzGvogUQRvNTPLVug,Aiko Sushi,montreal,2,7,2.5,Sushi Bars
jk162BUZBMdl5it6DRz2bw,La Campagnola,Edinburgh,2,3,3.5,Anonymous
jK1KaCPL73qtWHQbcj2QdA,Restaurant Dragon de Chine,Verdun,0,7,3,Anonymous
jK5zpGrLx9frZKFuGp5HTQ,My Thai,Pittsburgh,2,40,4,Thai
Jk6uWH4i-HQmpL1-ohfiTQ,Sandwich Caolanh,montreal,1,7,4.5,Anonymous
jKCNFTOz1d9CPIU8Tt8thQ,Bojangles' Famous Chicken 'n Biscuits,Charlotte,1,4,4,Fast Food
jKeorIe_lmk-fBB_NXPs7A,Paul Kitching 21212,Edinburgh,4,17,5,French
JKepLeibnHcwTE39hW_KGw,Orocco Pier,South Queensferry,3,24,3.5,British
JkF2CPy63ivoK1FUqprQ7w,New China,Belmont,1,12,3.5,Chinese
jKHjSnkZ-ETqP5xeL8Nn3w,Mi Pueblo Taco Shop,Las Vegas,1,28,5,Mexican
jkLl4bE3kbZvuWIIxzI7jQ,Big Apple Bagels,Henderson,1,21,4,Coffee & Tea
jKLR4wAywvVcGtQnCLzoRw,The Maine Lobster Lady,Phoenix,2,79,4,Seafood
JKMGWsZVdKrZ841foAMM_Q,Sandbar Mexican Grill,Chandler,2,242,3,Mexican
JkoFMpA2BlMUhtNsWo90RQ,Pie in the Sky Pizza,Charlotte,1,33,4.5,Pizza
JKP6l2gT9-Fk8PSubwrU5A,Delhi Kabab,Brossard,2,10,4.5,Indian
jKPEJgRE_WvryvExq7zogQ,Noodles & Company,Champaign,1,36,3,Anonymous
jKtlmVwJiILyVUIW87E1hw,Roseleaf,Edinburgh,2,66,4,Anonymous
jkULHBAZBM3s5DQJkM-6RA,Arizona Frybread,Avondale,1,61,3.5,American (New)
JkuXXDySMl5fF0hwmLxNCA,Harley-Davidson Las Vegas Cafe,Las Vegas,2,279,3,Burgers
jkVbWn8ILGFOPzp4hNb9Bw,The Tavern,Charlotte,2,12,3.5,American (Traditional)
JkxRvYg5hR1YsulxJhNNzg,Tacos La Lomita,Phoenix,1,13,3.5,Mexican
jkxZyisHsLsCLtY8IfKh5A,L.A. Boil Seafood - Waterloo,Waterloo,2,3,2.5,Seafood
JkY4UiIaYORu0Dqsxrfzjg,Foster's Grille,Charlotte,2,44,4,Burgers
JKyWiuPDVJS4hUx-EPAXAA,Sienna On The Square,Pittsburgh,2,146,4,Italian
JL5B_s1EoN4zIru4JSw4Qg,Taco Bell,Pittsburgh,1,6,3.5,Fast Food
JLAv7wuaVp9VSo2n_kHOlQ,Tokyo Express,Phoenix,1,17,3,Japanese
jlc8PhWwxErAAcvIYLHe3A,Señor Taco,Scottsdale,1,91,4,Mexican
JlcbIU8V6ohFCwfuMr7tBg,Houlihan's,Champaign,2,66,3,American (New)
Jlcx_J7DAqXthtsb_OMBEw,Five Guys Burgers and Fries,Henderson,1,212,3.5,Burgers
JLHBdowaViDIvRKQD6iITQ,Burger King,Phoenix,1,12,2.5,Burgers
jli7I5jRZBdBfX9pJqsG8w,San Tan Cafe,Queen Creek,1,64,4,Breakfast & Brunch
jlJpszuv8OBrizwmbsEqvQ,Aztec Inn,Las Vegas,1,10,3,Anonymous
JlKirECnrnC7XQUowEN_8g,Diolo Traiteur,montreal,0,3,4.5,Anonymous
jlLCgHVC3gzCkfnlxuUZHA,Las Pupusas,Las Vegas,1,86,4,Anonymous
JLrAD5J7O0xIdtUHb21jvQ,Ladybug House of Sandwiches,Phoenix,1,88,4,Burgers
JlRSgCgsP3uTqgR0ZOTAvQ,Toyo Japanese Steak House,Laval,3,6,4,Steakhouses
jlSjeXeS7EQ0jdisawimLw,Familia Loritos,Phoenix,1,8,4.5,Mexican
JlvNACJVl7irjkosXgwhIw,Chuck E. Cheese's,Madison,1,11,1.5,Pizza
JlWLU-bpWMgmio-ZTtG9tA,Ubaldo's Taco Shop,Avondale,1,4,4.5,Anonymous
jLxo_UgnGfKHSPK7gGa5LA,Lucky Sushi & Chinese Restaurant,Casa Grande,2,37,3.5,Chinese
jm2VltGSjXCX6Da27Y-Ndw,Chi Thai,Charlotte,1,23,3.5,Thai
jM5Uw_qD56Dh31NSp-Rc8w,Sake Express,Mount Holly,1,11,3,Fast Food
JM6X0PJBcMkAjOuZqMaZsQ,Fleming's Prime Steakhouse & Wine Bar,Peoria,3,206,4,Steakhouses
jMbIqSxw8ZYpyKMcBGWQPg,Ale's University,Charlotte,2,21,4,American (Traditional)
jmCTyc_KgUsHpdZKBBTklQ,Princess Cafe,Waterloo,2,20,4.5,Coffee & Tea
jmD-Q7bfsd6Zf2OrFmcxWw,Dairy Queen,Phoenix,1,14,3,Fast Food
jmDV48Fk03uWXK4lwIgp8Q,The Pie Cabinet & Coffee Bar,Wickenburg,1,22,5,Coffee & Tea
jmgKs7CTqSWWwJnFnPIf4A,Rí Rá Irish Pub,Las Vegas,2,709,4,Anonymous
JMibwte5ILWLqC5aa8hzBA,Restaurant Elixor,Dollard-des-Ormeaux,2,15,3,Anonymous
jMIuId3VIGhsateF-Wg2zA,Taco Bell,Scottsdale,1,8,3,Fast Food
JMjjXpNR4EAooX6jtwNEaw,Double Headers,Phoenix,1,5,3,Burgers
JmL5yzi5VJjcvzdsk-h7Ig,Parkway House Family Restaurant,Concord,1,23,3.5,American (New)
JmLIRLBaSxvQdvmqLc1RoA,Vieux-Port Steakhouse,montreal,3,116,3.5,Steakhouses
JmMx6ssN1NGFreQSto-27A,Southern Salads & Sandwich Company,Fort Mill,1,6,4,Anonymous
JMOK_Sy6aSOZwd4qgkX7hg,Flancer's,Gilbert,2,263,4,Burgers
JmQ7bZsUNEh2Qc9Bhp8IzQ,Lone Spur Cafe,Peoria,2,98,3.5,Cafes
jmquanz2qdn_IEgxmn0wsQ,Burgatory,Homestead,2,204,4,Burgers
jmsBp-LtdJVcvtRqp9X05Q,Cilantro Taco Grill,Las Vegas,2,3,1.5,Mexican
JmsmeW-colgeA0aLNCYUug,Ristorante Beatrice,montreal,3,25,4.5,Italian
JmUf7RUDjFc7PhCAMSHSuw,Rolling in Dough Cafe,Las Vegas,2,242,4,Breakfast & Brunch
jMuL6rhpAMlZUjxCRhoszg,Johnny Delmonico's Steakhouse,Madison,3,87,3.5,Seafood
JmVyyQe1FkqYVNqtyxBjhg,Taco Bell,Tempe,1,19,2.5,Fast Food
JmyCklQHmog6km0nsBk6LQ,Cafe Nikki,Las Vegas,2,3,2,American (Traditional)
JMZfcwARQ68n7GGsqmtdaA,Off Da Hook Soul Food,Phoenix,1,79,3.5,Anonymous
jMzuQy104M0KU6uhdffsaQ,Streets of New York,Phoenix,2,46,3,Italian
jmzWFl2JLxHP951NH-IZLw,Pizza Hut,Tempe,1,5,2,Italian
JN2qXIuDXnV2d8WnSqd28A,Streets of New York,Phoenix,2,74,3,Italian
jn3OgTqiQIFymRA9U0PTfQ,Arizona Baseball Club Restaurant,Phoenix,2,8,3.5,American (New)
jNamqP0wQ-WKxhTFBZGXFA,Sésame,montreal,2,14,3,Asian Fusion
JNArUYl2aVBHNNi6hXcG8g,Rigos Taco,North Las Vegas,1,21,3.5,Mexican
jnAZtAXOnstpzDfoxVDOOw,Restaurant Gourmand D'Asie,Brossard,2,3,4,Chinese
jNc_HINcNZx-jkh06R2YEQ,Ammos Mediterranean Grill,Glendale,1,110,4.5,Middle Eastern
JNEeWjajyZPrwMb1cYi_pg,Creative Cafe,Casa Grande,2,83,4.5,American (New)
JNeZ-aV14xZnkkNTfc3YgA,Dairy Queen Lachine,Lachine,1,4,3.5,Fast Food
JNkJNp_B3He97H6v-VPbZQ,Cafe Salvo,Edinburgh,0,5,3,Italian
JnLKGlfj8uN0R9S8LPGsqQ,Café de La Maison Smith,montreal,1,3,2.5,Cafes
JnmRYpMIo6dXQj_Q4MEG9A,Ndebele,Edinburgh,0,3,3,Anonymous
JNoO-5Js7ENz7MFa02LVeQ,Yamaza Sushi,montreal,2,10,2.5,Sushi Bars
JnOZS5bvQypTaCW1e1W4IQ,Shop-n-Go Deli,West Mifflin,0,3,4.5,Burgers
JnpRIq3e3C8NxhmTLQNd0A,Onyx Bar & Lounge,Scottsdale,2,12,4.5,American (New)
JNt63pOmXJ4Y9u8KMQNvjw,Mining Camp Restaurant,Apache Junction,2,68,3.5,American (Traditional)
JNTpW2zBftGllVr7iieazQ,Subway,Phoenix,0,4,3,Fast Food
JnUB3_n_46qHKGK5IpF9kQ,El Canelo Restaurant,Las Vegas,2,13,3,Seafood
jNxFOpiEqRRlFlwb3hShag,Pizza Hut,Las Vegas,1,5,1.5,Pizza
jNyjPyaGJVoaUuyQzWgILg,Subway,Phoenix,1,5,3.5,Fast Food
jnYK5m7KoEQ3tZ6ZPH8ACA,Boston's Bar & Grille,Tempe,1,23,3,American (Traditional)
jnYXh397aNwrkffOa8zoOA,Giant Manhatten Pizza,Phoenix,2,9,4,Pizza
jnzROxEjNkgeo5Ju3F8qzQ,El Encanto,Cave Creek,2,424,3.5,Mexican
JnZV9ZpkkSUENxmbSdqsTQ,Pierogi House,Kitchener,1,10,4,Anonymous
jo_jNuApD1CophwbgmeroA,Camellia Sinensis,montreal,2,3,4,Coffee & Tea
Jo0HvX-m5xSoW8owTKuqZQ,LBS Patty Wagon,Las Vegas,1,10,3,Anonymous
jo2b2ETniWU9SIu_1OuaHA,KFC,Mint Hill,0,5,2,Fast Food
Jo2Oodau9nuha0hLdc_zAA,Sausalido,Pittsburgh,2,118,4,American (New)
jO3zTRPsz69aqvr05gjWJg,Brasserie le Manoir,Lachine,2,5,3,Anonymous
JO7YPZUarTWSmgH6lvvo-g,La Corona,Karlsruhe,2,9,4,Italian
jO8IWN5imZJ5Nq5qPLqgFQ,Kim Hour,montreal,2,13,3.5,Thai
JobM5ba26fAzMH_o0KEgAg,Momo Sushi,Henderson,2,265,4,Sushi Bars
JOD4V388UPP06n2aLzBhIA,The Crack'd Egg,Pittsburgh,2,22,4,American (New)
joDuKu_ePAOTYTHOS-dyjg,Carl's Jr.,Las Vegas,1,4,3.5,Burgers
jof3h5hJhj2A7ZdCFPoY3Q,Sassy's Cafe & Bakery,Mesa,1,37,4,Cafes
jOgSvW9VNw0Cw9p8w5A2JQ,Fin,Las Vegas,3,113,3,Chinese
JOJtP3IQbCg65rssBewUXg,Lee's Sandwiches,Henderson,1,143,3.5,Vietnamese
JokKtdXU7zXHcr20Lrk29A,Four Peaks Brewing Co,Tempe,2,1725,4.5,American (New)
JolAeZwizCNGkE6Ef526tg,Arandas Taqueria,Las Vegas,1,19,4,Mexican
jOMTNCPSiUIdToLtc5y4Fw,Mr D's Sportsbar & Grill,Las Vegas,1,43,4,American (Traditional)
jONCownjuQzlSyhGRODihA,Mommy Fish & Chips,Lachine,2,7,3.5,Burgers
JoqEMWBfPFS6pLhBxPyENQ,Noodles & Company,Madison,1,28,2.5,Anonymous
JoqrcQuzD3yEvs9KvN82ag,Wendy's,Mesa,1,11,2,Burgers
jOuERtVf7QePnK9ZcdH5XA,Grand Lux Cafe,Las Vegas,2,2148,4,American (Traditional)
JOVFI504b9UgKOYyFAn3Rw,Costa Coffee,Edinburgh,1,8,4,Coffee & Tea
jOvVjpT3re7dH2IYjgCuoQ,Riccardos,Dollard-des-Ormeaux,2,13,4,Italian
jOw6cAG6Bb1pJ3dlUBIFWA,Jessie Rae's BBQ,Henderson,2,67,4.5,American (New)
jOy7ePrAOOF9te4a1iSDhA,Taco Naco,Las Vegas,1,13,5,Mexican
JoyQnuu53zSozPJejfLASQ,McDonald's,Lasalle,1,5,2.5,Burgers
JOZqBKIOB8WEBAWm7v1JFA,Acacia Cafe,Phoenix,1,191,4,Breakfast & Brunch
Jp7xy07WC5aWYGjNr1XM1Q,Yoy,montreal,2,6,2.5,Sushi Bars
jP8vJjSR99vd8-ket5_NzQ,Mellow Mushroom,Charlotte,2,169,3,Pizza
JpA3Rl0-h9digvhs52BDwA,Bar Napoli,Edinburgh,2,30,3,Italian
JPBbZ2dNYkLl602j71eg3w,Arby's,Chandler,1,11,4,Fast Food
jpc_wN3lxwDeeB4usJ7uRg,Plougastel,montreal,1,6,3.5,Cafes
JPeCyatOeupk_kSKp_WojQ,L'Appartement,montreal,3,28,2.5,Anonymous
jPFmnprx_NbQRDMiQd-YAA,Silk Road,Pittsburgh,2,80,4,Steakhouses
JPFzpR5PvZWqHXQMIZFk2w,Cool Beans Coffee Cafe,Madison,1,54,4.5,Coffee & Tea
jpgO5Mys3v6LtGk-diudtw,Chick-fil-A,Mesa,1,13,4.5,Fast Food
jplGMzlErHf985akNin92g,DeBlasio's Restaurant,Pittsburgh,2,33,3.5,Italian
jplY5lhf2i15IgcNlJGMlg,Voodoo Dogs Mobile Cart,Peoria,0,10,3.5,Hot Dogs
JPM-mvYmkhACSR5oP7hPCw,Oishi Café,Matthews,1,6,4,Cafes
JPRyCrWPIo_ujOszH1NRzg,Noodle & Rice,Phoenix,1,172,4,Thai
jPtROWUF9LMdeXgCQ1CSVQ,Subway,Mesa,1,6,2,Fast Food
jptSDzDj9XS82tlJk7T1mg,Anders auf dem Turmberg,Karlsruhe,3,20,4,Coffee & Tea
JPU0V_BpuW7-bnn4O_HcpA,A Slice of Chicago At the Inn Zone,Henderson,1,32,3,Breakfast & Brunch
jPWRN9UqcHS5e4cCsqTnyA,Ninja Teriyaki - Sushi 2 Go,Las Vegas,1,71,4.5,Fast Food
JpZG0xheLwuAwj7xzoqx7g,Roberto's Taco Shop,North Las Vegas,1,58,3.5,Fast Food
jQ2xFPU8NMUleQhzJKXAbw,Hungry Howie's Pizza,Queen Creek,1,31,2.5,Pizza
JQ3kJQNnX8XNbdvcbjiiKQ,Wiggy's,Pittsburgh,1,34,4,Chicken Wings
jq6Tk28EBoCLumRZz3AYLQ,El Pollo Loco,Henderson,1,37,3,Fast Food
jq8oEtE2b7HyVAXsHkXSPA,Quebec Delicatessen,montreal,2,5,3,Anonymous
jQ9TLFPifYCN19uBRtN4bw,Wendy's,Central City,1,5,3,Burgers
JqAI4UA2xXPYxvlhzG-i9A,Eribertos Mexican Food,Phoenix,1,28,3.5,Mexican
JqB1Nxw1uuKqYFK979HZIw,Palermos Pizza,Buckeye,1,25,3.5,Pizza
jqbrMBRsByyVBm8OoQ9dWA,Cracker Barrel Old Country Store,Phoenix,2,87,3.5,Breakfast & Brunch
JQDBnKXo-XziFQCOQxa8nw,Janet Lynn's Bistro,Kitchener,3,9,4,Cafes
JQe0zkldovoBtBG6WoxRdA,Alt' N Bach's Town Tap,Madison,1,25,4,American (Traditional)
JqFd6WfrCqDvvgPmfY5njw,Hong Kong Cafe,Madison,2,52,3,Chinese
jQFGe3V9Nhs2CCEDkkNSDw,Ichiban Buffet,Charlotte,1,22,3,Chinese
JqF-Jb--Gx41NEPGsQjOjQ,Aracely's SAZON Colombiano,Las Vegas,2,42,3.5,Anonymous
jqGVJRgYeeDBNGwDf98e3A,Radhaus,Karlsruhe,2,8,4,French
JQNOv7QlaF0giKAKCn61yw,Ohana Hawaiian BBQ,Las Vegas,1,166,4,Barbeque
jQoAsnsMXw2S-Pp8rYHoJg,Stone And Vine Urban Italian,Chandler,2,113,3.5,Italian
jqOPL979k-t_Vc049CnAjg,Rosati's Authentic Chicago Pizza,Madison,2,13,3.5,Pizza
JQpmsTVp3OSfFT6CubgxCQ,Carl's Jr.,Las Vegas,1,18,3.5,Fast Food
JQrF4iHYZkF5IBTvOQBpIw,La Brioche True Food,Madison,2,132,3.5,Breakfast & Brunch
jqSH8cUTY0hgJlDi8S01kA,Village Pizza,Fort Mill,1,41,4,Italian
jQST5lkLGX9L52-A10TGTQ,Tum Nak Thai,Mesa,1,225,4,Thai
jqV6aLcRhVwxqtawp2Prdw,Yellow Lunch Box,Las Vegas,1,6,3.5,Burgers
JQVAU-HWBnrBGpGB6OvFfg,Mesquite Grille,Scottsdale,2,33,3.5,Breakfast & Brunch
jqZKv-7F54guDLalXEjHxg,Five Guys Burgers and Fries,Scottsdale,1,95,3.5,Burgers
jR7rDinCcHNZxl4jA0iKJQ,Thai Me Up,Pittsburgh,2,130,3.5,Thai
jR8B83Mf2vKMN_1BTHBs0g,Pei Wei,Henderson,2,106,3.5,Asian Fusion
jr8D3lu1S0-eRpIVxkKnMA,Pizza Hut,Charlotte,2,21,1.5,Italian
jR8Xd6jvGj_eS-uwy1uTuA,Zizzi,Edinburgh,2,14,3.5,Italian
JRa9McAeE1W7XyoLNaGI3g,McDonald's,Phoenix,1,5,1.5,Burgers
JRb-IC8MS-2rAsveFAE9CQ,Domino's Pizza,Phoenix,2,7,3,Pizza
jrdHGw8QnY865M-CUOn0xQ,Mom's Teriyaki,Las Vegas,1,9,5,Japanese
JrdoWznKY-OFmwCkv75P_A,Nicky's Thai Kitchen,Pittsburgh,2,336,4,Thai
jRE_OFEa8dmp2S25x-fgbw,St James Shopping Centre,Edinburgh,2,49,3,Anonymous
JrEQyiUegkF3pXNCfpy0mw,Jimmy John's,Tempe,1,32,2.5,Anonymous
jRfdz5voj40P6WS9L54caw,The Herb Box,Scottsdale,2,596,4,American (New)
JRFm4zOkJW2L0m4TsXBJ_w,Five Guys Burgers and Fries,Mesa,2,51,3.5,Burgers
JrHeLDbryXm0aJH61d0iyw,Jersey Mike's Subs,Phoenix,1,21,4,Fast Food
jRm3L5uMHBhG-tdtsvfyUA,L & L Hawaiian Barbecue,Las Vegas,1,23,3,Hawaiian
JRPrCy55SB366pvMEGy-Xg,Fitzgerald's,Middleton,2,21,3,Steakhouses
jRPtR43eLXJmnr9Mw_deMg,Chompie's,Glendale,2,59,3,Breakfast & Brunch
jrSGpWnVJy8jqgN6XSC7Nw,Aracri's Greentree Inn,Pittsburgh,3,15,3.5,Italian
JRX_c_H7tVFcT1T9Kl1ijw,Bojangles' Famous Chicken 'n Biscuits,Charlotte,1,3,2.5,Fast Food
jrZ4CdPKcXtFv_xhV8ThaA,Susie's Mexican Cafe,Tempe,1,81,3.5,Mexican
JRzrqJmsQ5AZ4bMQLUfyHg,Crackers & Co Cafe,Tempe,2,298,4,Breakfast & Brunch
jS0mmzYf4mouMEcGzQ5Z-Q,Jurassic Grill,Champaign,1,26,3.5,Burgers
jS1niU6w9hSWxdH7wg1iTg,Cafe Mayakovsky,Las Vegas,2,139,4.5,Anonymous
jS1sgQNnGuIoirgxLnT68A,Ouzeri,montreal,3,10,4,Greek
JS2lVUj8dVwx5ludlpHRPw,Angels with Bagpipes,Edinburgh,3,46,4.5,British
jS3cHd1E5TuUZbQWpBZqVg,McFadden's Restaurant and Saloon,Las Vegas,2,285,2,American (New)
Js7xxK2D4Dc0W8XkAzc4cg,Yoko Fast Food,Mesa,1,82,4.5,Asian Fusion
jS8ukLDjUz_wLyYE6LLkeQ,Bojangles' Famous Chicken 'n Biscuits,Charlotte,1,6,3.5,Fast Food
JsanjIgKkl_b6kc4qWC55Q,Delhi Palace Cuisine of India,Tempe,2,178,3.5,Indian
JsATmMz_EBHlALIYzs9qLg,Old Chain Pier,Edinburgh,2,16,4,British
jsblnIZnHUQGufwVb_yX6g,California Pizza Kitchen,Tempe,2,118,3.5,American (Traditional)
JsbTHeqjJ5W9VPRptV0aLA,Doughboy's Pizza,Mc Kees Rocks,2,25,3.5,Italian
jSDLdzm7ZbMWL3g3D2GU9w,Phat Phrank's,Las Vegas,1,349,4.5,Mexican
JsDZZ9S3qntzCfo5N_Ci6A,Yellowtail,Las Vegas,3,689,3.5,Steakhouses
JseijIHxisw_VhevGsin_A,Casa Bacardi,Charlotte,0,3,1.5,Fast Food
JSEJ2l4LNJz8f3q39Gx31w,Domino's Pizza,Edinburgh,3,14,3.5,Fast Food
jsENu6YLygHA5Z-Vc7Ku2A,The Filling Station,Edinburgh,2,56,3,Fast Food
jS-fpJoKCI9b10drTKrPGw,Mirage New York,Laval,2,4,3,Anonymous
jSmkZ87M4Ivv7aw_ytOuHw,Tony's Pizza,Charlotte,1,63,3.5,Pizza
jsO9c15l1KJ5ncBid3pnmA,Roadrunner Saloon,Las Vegas,2,65,3,American (Traditional)
